tweet,hashtags
انتقلنا من مقولة ما خلونا نعمل لمقولة ما عنا قدرة للتنفيذ . ما رح نشوف شي مرة حكومات قبضايات ، كلو خسع؟ #انا_خط_احمر #لبنان_ينتفض #لبنان,"['#انا_خط_احمر', '#لبنان_ينتفض', '#لبنان']"
عن جد انتوا شعب ما بينطاق . خطة الحكومة ووزير الاقتصاد واضحة و حازمة . وقفوا اكل بتنزل الاسعار . و بيرجعوا بقولولنا عطوهن فرصة . اصلا يرتاح الوزير ، بعد شوي ما رح يبقى مين معو حق الاكل و بوقتها راح ياكلوا الحكومة و احزابها #انا_خط_احمر #لبنان #لبنان_ينتفض #خليك_بالبيت pic.twitter.com/ARSxcZdC1d,"['#انا_خط_احمر', '#لبنان', '#لبنان_ينتفض', '#خليك_بالبيت']"
اد ما بكره الشتائم بالتعبير بس ما فيي الا قول انتوا احقر البشر اذا كنتوا بشر. سرقتوا البلد و بدكن تسرقوا مساعدات لعائلات ما معها تاكل و توزعوها على اموات و محا زبين و اسماء وهمية؟؟ صفر؟ خلص الضمير؟ و انتوا بالحكومة ما في واحد او واحدة منكن طلع عندو ضمير و جرأة؟الحساب كتير قريب.,[]
الدولة بالكوما ، وزارة الطاقة بعالم تاني ، بس ما في اهضم من التيار انه تقدم باخبار ، طب ما في وزير ؟ و التيار بيعرف انه الوزير من عندو ؟ لبنان العجايب . pic.twitter.com/kDZ3dqd6wx,[]
 pic.twitter.com/Tg87bzMwch,[]
حكومة مستشارين للاحزاب ، بحضروا ملف بقدموا للزعماء بيرفضوا ببلشوا يحضروا ملف تاني ، بعد ما اخدوا قرار واحد، ما فتحوا ملف ، ما حلوا مشكلة ، بس الحمدلله اجتماعات كتير و عطوهم كم سنة فرصة يا بموت الحمار يا بموت الملك يا بنموت نحنا . #انا_خط_احمر #لبنان_ينتفض #حكومة_ظل #خليك_بالبيت,"['#انا_خط_احمر', '#لبنان_ينتفض', '#حكومة_ظل', '#خليك_بالبيت']"
بخصوص هالطيارة يللي صارت فوق السطح عنا ؟ و بخصوص السيادة و الشعب العنيد ؟ و بخصوص انه شكلو ما بقا في حجار ؟ شو الوضع ؟,[]
هالفاسدين وين ؟ كلهم حكيوا عنهم بدءا من رئيس الجمهورية ، يللي اصلا وعدنا من ٢٠ سنة انه يحطهن بالحبس و انه عندو ملفات كتير . بعدهن عم بفتشوا ؟ طب يسألونا نحنا بنعرفهم ، الكهرباء و المي و الاتصالات و الاتوسترادات و الانفاق و السدود و الليطاني و كتير غيرهم بيعرفوا مين .بس اسألوا .,[]
المشكلة عم بكملوا ولادهن و اصهرتهن و احفادهن و شعبنا بعدو ماشي معن .,[]
ببعض الحالات بس كمان هيدا الحجر ساهم بالتقريب بين الزوجة و الزوجة اكتر .,[]
بلش مشروع تخلص بدنا بعد كتير جهد و تعب و شبه حرب لنخلص . بس بالميدأ معك حق.,[]
كيف يعني تنذكر و ما تنعاد الحرب الاهلية ؟؟ ليه خلصت ؟ ما كلهم بعدهم موجودين و حاكمين و رؤساء ووزراء و نواب و احزابهم مسيطرين و بعض شعبنا مستعد يرجع يعمل حرب تانية ليبقوا .الحرب بعدها بس شكلها غير و قتل الناس بعدو بس عالبطئ و المجرمين بعدهم بس لابسين بدلات .,[]
 pic.twitter.com/lfk2hs8Yc5,[]
٧٠ بالمية من اللبنانيين مع عودة الثورة بعد الكورونا بنفس الطريقة او بطرق مختلفة . pic.twitter.com/nkIKcykd8N,[]
The numbers never lie ... https://twitter.com/wael_atallah/status/1237818411935096833 …,[]
اذا المستقبل و الاشتراكية و القوات من خارج الحكومة و امل و التيار و المردة من داخل الحكومة معترضين على الخطة الاقتصادية للحكومة ، مين عملها ؟؟؟,[]
معالي وزيرة العدل...التطاول على هيبة الوزارة خط احمر pic.twitter.com/HqTnSrAOS4,[]
#HEADCUTS_not_HAIRCUTS,['#headcuts_not_haircuts']
بعد قيامهم بسرقة البلد لسنوات طويلة قرر السارقون اعادة المسروقات من اموال المسروقين و ربما وضع بعضهم في السجون لعدم التزامهم ...اصبح العهر قانونيا #الثورة_راجعة_عبيوتكن #انا_خط_احمر #لبنان_ينتفض #خليك_بالبيت,"['#الثورة_راجعة_عبيوتكن', '#انا_خط_احمر', '#لبنان_ينتفض', '#خليك_بالبيت']"
دخلكن قبل ما تنهبوا اموال الناس بعد ما نهبتوا البلد ليه ما بتفكروا توفروا من عشرات الاف الوظايف الوهمية بالقطاعً العام #انا_خط_احمر #لبنان_ينتفض,"['#انا_خط_احمر', '#لبنان_ينتفض']"
الخطة المالية للحكومة مش لازم تبلشً من القضاء بفتح تحقيقات الفساد لمحاسبة المسؤولين عن الافلاس او بالنسبة لوزيرة العدل هيدا تسييس للقضاء؟ #انا_خط_احمر #لبنان_ينتفض #استقلالية_القضاء,"['#انا_خط_احمر', '#لبنان_ينتفض', '#استقلالية_القضاء']"
كلن بقولوا اسألوا رياض سلامة . او كلن متفقين معو و سارقينا سوا يعني ببلد محترم بفوتوا كلن عالحبس . او هو الحاكم بأمرو و هني ضعاف و عايشين باوامرو و وقت يوزع الحصص و بالتالي يتركوا يحكم لنعرف مين نحاسب . بس انو انتوا الرؤساء و الوزراء و النواب و كل شوي شوفو رياض سلامة ؟ مش راكبة .,[]
كل مرة بحضر وزير الداخلية اللبناني بحترمه اكتر و لو كنا في موقعين مختلفين سياسيا و خصوصا وقت عبًّر عن صدمته من قرار وزيرة العدل بتوقيف التشكيلات القضائية و اكد الوزير بارود ثقته بمجلس القضاء الاعلى #التشكيلات_القضائية #وزارة_الداخلية #وزارة_العدل #انا_خط_احمر #لبنان_ينتفض,"['#التشكيلات_القضائية', '#وزارة_الداخلية', '#وزارة_العدل', '#انا_خط_احمر', '#لبنان_ينتفض']"
بأي حق بيعملوا haircut على اموال الناس قبل ما يعملوا headcut لكل حدا سرق البلد .رئيس الجمهورية ٢٠ سنة بيحكي عن الفساد الرئيس بري بيدعي لمحاربته و الرئيس الحريري بحمله المسؤولية و الباقيين بيبكوا و هني الحاكمين من وقت خلق الفساد.مش الناس بتخسر شقاء عمرها و هني عم يتنعموا بسرقاتهم.,[]
Time,[]
معالي وزير الصحة، بدي عرفك على الشعب اللبناني، اذا بتقللو متل ما قلت مبارح بخطابك ان الحل قريب و الوضع منيح بتلاقي عم يرقص بالطرقات و بترجع بتفتح المطاعم و النوادي و الشركات .صدقني ما بينعطى وجه و اصلا الوضع ما بطمن كتير ، نصيحة خليهن خايفين بالبيت و بلا هالتصاريح  #انا_خط_احمر,['#انا_خط_احمر']
انجازات الحكومة بوقت قياسي... pic.twitter.com/EDjLP5lzKJ,[]
كيف فجأة معظم وسائل الاعلام تحولت لفرقة دبكة للحكومة ؟,[]
فينا ننتقد بالسياسة و انا اول مين انتقد وزير الصحة ببداية الازمة و بعدني وقت يكون في اخطاء ، بس نفوت بلون كنبايات و بذوق الناس بطريقة سخيفة و بلا اي احترام للبيوت و العائلات مش مقبول بأي شكل من الاشكال ، في حد ادنى من الاحترام #انا_خط_احمر #خليك_بالبيت #لبنان_ينتفض,"['#انا_خط_احمر', '#خليك_بالبيت', '#لبنان_ينتفض']"
لنتفق ، الحكومة شغلتها تعمل صح كل مرة مش مرة كل عشر مرات ، مش تطلبوا نطبل و نزمر كل ما عملوا شي صح،هني هون كرمال هيك ، انتوا تعودتوا على حكومات سرقتكن و نهبتكن و ما عملت شي لشعبها صرتوا علامة واحد على عشرة تلاقوها احسن من الصفر . بدكن واحد انتوا حرين بس حلوا عنا #انا_خط_احمر,['#انا_خط_احمر']
و الله ما شفت بلد عم ينبني من ولا حزب كلهن خربوا البلد و مش فارقة معي مين عمل نصبة المازوت الضعيف يللي ما في يوقف الفساد يسد نيعو ما يهلكنا سنين انه حيجي و يحارب الفساد و ما قدر يحط بواب وزارة بالحبس كلهم سرقونا و كلهم فاسدين ووزيرة الطاقة هي قامت بالتلزيم تتحمل مسؤولية بكفي جبن,[]
معك انا الاهبل يللي لاحق زعماء و تارك مخي اذا كان عندي مخ بالاصل الله يحميك انت و عبقريتك .,[]
بالرغم من اختلافي معه بالسياسة ، بس بتفق مع وزير الداخلية بمعظم ما قاله بمقابلته على الجديد و بحترم عفويته بالكلام و لكن مختلفين مع حكومته للآخر #انا_خط_احمر #خليك_بالبيت #لبنان_ينتفض,"['#انا_خط_احمر', '#خليك_بالبيت', '#لبنان_ينتفض']"
ما كنا نفلقنا عم نسمع عن الانجاز العظيم و من بعدو الحكومة المستقلة اليوم عم بنتابع المشكلة ... المشكلة انه بعد في ناس بصدقوا .بكل الاحوال الله يرزقكن طالما الشعب النايم بعدو بخبر كان . https://twitter.com/MTVLebanonNews/status/1246718352820748290 …,[]
